"","Vaccine.Exemption","Dose","Geography.Type","Geography","School.Year","Estimate....","Population.Size","Percent.Surveyed","Footnotes","Number.of.Exemptions","Survey.Type"
"7809","Hepatitis B","","States","Maryland","2010-11",NA,NA,NA,"",NA,NA
"7810","Hepatitis B","","States","Maryland","2011-12","99.6",72957,67.2,"",NA,"Voluntary Response"
"7811","Hepatitis B","","States","Maryland","2016-17","98.1",71467,98.1,"‡",NA,"Census"
"7812","Hepatitis B","","States","Maryland","2017-18","97.9",68528,98.5,"‡",NA,"Census"
"7813","Hepatitis B","","States","Maryland","2015-16","99.6",72012,94.3,"‡",NA,"Census (public); Voluntary response (private)"
"7814","Hepatitis B","","States","Maryland","2014-15","99.5",75391,90.2,"‡",NA,"Census (public); Voluntary response (private)"
"7815","Hepatitis B","","States","Maryland","2013-14","99.0",75659,96.9,"‡",NA,"Census"
"7816","Hepatitis B","","States","Maryland","2012-13","99.4",75007,84.3,"‡",NA,"Voluntary Response"
"7817","Hepatitis B","","States","Maryland","2009-10","99.7",75061,75,"",NA,"Voluntary response"
"7818","Varicella","2 Doses (unknown disease history)","States","Maryland","2021-22","92.7",53866,98.4,"‡",NA,"Census"
"7819","Varicella","2 Doses (unknown disease history)","States","Maryland","2019-20","97.5",72443,98.3,"‡",NA,"Census (public). voluntary response (private)"
"7820","Varicella","2 Doses (unknown disease history)","States","Maryland","2020-21","87.3",65764,75.6,"‡",NA,"Voluntary response"
"7821","Varicella","2 Doses (unknown disease history)","States","Maryland","2017-18","97.5",68528,98.5,"‡",NA,"Census"
"7822","Varicella","2 Doses (unknown disease history)","States","Maryland","2018-19","97.1",71431,100,"‡",NA,"Census"
"7823","Varicella","2 Doses (unknown disease history)","States","Maryland","2016-17","97.6",71467,98.1,"‡",NA,"Census"
"7824","Varicella","1 Dose (unknown disease history)","States","Maryland","2012-13","99.6",75007,84.3,"‡",NA,"Voluntary Response"
"7825","Varicella","1 Dose (unknown disease history)","States","Maryland","2019-20","NReq",72443,98.3,"‡",NA,"Census (public). voluntary response (private)"
"7826","Varicella","1 Dose (unknown disease history)","States","Maryland","2020-21","NReq",65764,75.6,"‡",NA,"Voluntary response"
"7827","Varicella","1 Dose (unknown disease history)","States","Maryland","2015-16",NA,72012,94.3,"‡",NA,"Census (public); Voluntary response (private)"
"7828","Varicella","1 Dose (unknown disease history)","States","Maryland","2014-15",NA,75391,90.2,"‡",NA,"Census (public); Voluntary response (private)"
"7829","Varicella","1 Dose (unknown disease history)","States","Maryland","2013-14","99.0",75659,96.9,"‡",NA,"Census"
"7830","Varicella","2 Doses (unknown disease history)","States","Maryland","2011-12","NReq",72957,67.2,"",NA,"Voluntary Response"
"7831","Varicella","2 Doses (unknown disease history)","States","Maryland","2010-11",NA,NA,NA,"",NA,NA
"7832","Varicella","2 Doses (unknown disease history)","States","Maryland","2009-10","NReq",75061,75,"",NA,"Voluntary response"
"7833","Varicella","1 Dose (unknown disease history)","States","Maryland","2021-22","NReq",53866,98.4,"‡",NA,"Census"
"7834","DTP, DTaP, or DT","","States","Maryland","2017-18","97.9",68528,98.5,"‡",NA,"Census"
"7835","DTP, DTaP, or DT","","States","Maryland","2019-20","98.2",72443,98.3,"‡",NA,"Census (public). voluntary response (private)"
"7836","DTP, DTaP, or DT","","States","Maryland","2018-19","97.7",71431,100,"‡",NA,"Census"
"7837","Varicella","1 Dose (unknown disease history)","States","Maryland","2010-11",NA,NA,NA,"",NA,NA
"7838","Varicella","1 Dose (unknown disease history)","States","Maryland","2009-10","99.5",75061,75,"",NA,"Voluntary response"
"7839","DTP, DTaP, or DT","","States","Maryland","2021-22","88.6",53866,98.4,"‡",NA,"Census"
"7840","DTP, DTaP, or DT","","States","Maryland","2020-21","89.7",65764,75.6,"‡",NA,"Voluntary response"
"7841","DTP, DTaP, or DT","","States","Maryland","2009-10","99.6",75061,75,"",NA,"Voluntary response"
"7842","MMR","","States","Maryland","2021-22","93.9",53866,98.4,"‡",NA,"Census"
"7843","MMR","","States","Maryland","2019-20","97.9",72443,98.3,"‡",NA,"Census (public). voluntary response (private)"
"7844","MMR","","States","Maryland","2020-21","87.6",65764,75.6,"‡",NA,"Voluntary response"
"7845","MMR","","States","Maryland","2017-18","97.4",68528,98.5,"‡",NA,"Census"
"7846","MMR","","States","Maryland","2018-19","97.4",71431,100,"‡",NA,"Census"
"7847","MMR","","States","Maryland","2016-17","97.9",71467,98.1,"‡",NA,"Census"
"7848","MMR","","States","Maryland","2015-16","99.4",72012,94.3,"‡",NA,"Census (public); Voluntary response (private)"
"7849","MMR","","States","Maryland","2014-15","99.1",75391,90.2,"‡",NA,"Census (public); Voluntary response (private)"
"7850","MMR","","States","Maryland","2013-14","97.6",75659,96.9,"‡",NA,"Census"
"7851","MMR","","States","Maryland","2012-13","98.2",75007,84.3,"‡",NA,"Voluntary Response"
"7852","MMR","","States","Maryland","2011-12","98.7",72957,67.2,"",NA,"Voluntary Response"
"7853","Varicella","1 Dose (unknown disease history)","States","Maryland","2011-12","99.7",72957,67.2,"",NA,"Voluntary Response"
"7854","DTP, DTaP, or DT","","States","Maryland","2016-17","98.2",71467,98.1,"‡",NA,"Census"
"7855","DTP, DTaP, or DT","","States","Maryland","2011-12","99.6",72957,67.2,"",NA,"Voluntary Response"
"7856","DTP, DTaP, or DT","","States","Maryland","2010-11",NA,NA,NA,"",NA,NA
"7857","DTP, DTaP, or DT","","States","Maryland","2015-16","99.6",72012,94.3,"‡",NA,"Census (public); Voluntary response (private)"
"7858","DTP, DTaP, or DT","","States","Maryland","2014-15","99.6",75391,90.2,"‡",NA,"Census (public); Voluntary response (private)"
"7859","DTP, DTaP, or DT","","States","Maryland","2013-14","99.0",75659,96.9,"‡",NA,"Census"
"7860","DTP, DTaP, or DT","","States","Maryland","2012-13","99.4",75007,84.3,"‡",NA,"Voluntary Response"
"7861","Varicella","2 Doses (unknown disease history)","States","Maryland","2015-16","99.2",72012,94.3,"‡",NA,"Census (public); Voluntary response (private)"
"7862","Varicella","2 Doses (unknown disease history)","States","Maryland","2014-15","98.8",75391,90.2,"‡",NA,"Census (public); Voluntary response (private)"
"7863","Varicella","2 Doses (unknown disease history)","States","Maryland","2013-14","NReq",75659,96.9,"‡",NA,"Census"
"7864","Varicella","2 Doses (unknown disease history)","States","Maryland","2012-13","NReq",75007,84.3,"‡",NA,"Voluntary Response"
"7865","Exemption","Any Exemption","States","Massachusetts","2021-22","1.0",65582,100,"†",688,"Census"
"7866","Varicella","UTD (unknown disease history)","States","Massachusetts","2021-22","95.7",65582,100,"*. ‡",NA,"Census"
"7867","Varicella","UTD (unknown disease history)","States","Massachusetts","2020-21","95.4",60724,100,"*.‡",NA,"Census"
"7868","MMR (PAC)","MMR (PAC)","States","Massachusetts","2017-18","98.9",NA,NA,"",NA,""
"7869","MMR (PAC)","MMR (PAC)","States","Massachusetts","2018-19","98.8",NA,NA,"",NA,""
"7870","MMR (PAC)","MMR (PAC)","States","Massachusetts","2019-20","98.8",NA,NA,"",NA,""
"7871","MMR (PAC)","MMR (PAC)","States","Massachusetts","2020-21","99.2",NA,NA,"",NA,""
"7872","MMR (PAC)","MMR (PAC)","States","Massachusetts","2021-22","99.1",NA,NA,"",NA,""
"7873","MMR (PAC)","MMR (PAC)","States","Massachusetts","2022-23","98.7",NA,NA,"",NA,""
"7874","MMR (PAC)","MMR (PAC)","States","Massachusetts","2024-25","98.7",65581,100,"",NA,"Census"
"7875","Varicella","UTD (unknown disease history)","States","Massachusetts","2024-25","96.0",65581,100,"*. ‡",NA,"Census"
"7876","Exemption","Non-Medical Exemption","States","Massachusetts","2024-25","1.3",65581,100,"†",870,"Census"
"7877","Exemption","Any Exemption","States","Massachusetts","2024-25","1.5",65581,100,"†",968,"Census"
"7878","Exemption","Medical Exemption","States","Massachusetts","2024-25","0.1",65581,100,"†",98,"Census"
"7879","Polio","","States","Massachusetts","2024-25","96.5",65581,100,"*. ‡",NA,"Census"
"7880","Hepatitis B","","States","Massachusetts","2024-25","97.5",65581,100,"*. ‡",NA,"Census"
"7881","Varicella","2 Doses (unknown disease history)","States","Massachusetts","2024-25","96.0",65581,100,"*. ‡",NA,"Census"
"7882","Varicella","1 Dose (unknown disease history)","States","Massachusetts","2024-25","NReq",65581,100,"*. ‡",NA,"Census"
"7883","MMR","","States","Massachusetts","2024-25","96.6",65581,100,"*. ‡",NA,"Census"
"7884","DTP, DTaP, or DT","","States","Massachusetts","2024-25","96.3",65581,100,"*. ‡",NA,"Census"
"7885","MMR (PAC)","MMR (PAC)","States","Massachusetts","2023-24","98.7",NA,NA,"",NA,""
"7886","Varicella","UTD (unknown disease history)","States","Massachusetts","2023-24","95.7",65424,100,"*. ‡",NA,"Census"
"7887","Exemption","Any Exemption","States","Massachusetts","2023-24","1.4",65424,100,"†",939,"Census"
"7888","Exemption","Non-Medical Exemption","States","Massachusetts","2023-24","1.2",65424,100,"†",813,"Census"
"7889","Exemption","Medical Exemption","States","Massachusetts","2023-24","0.2",65424,100,"†",126,"Census"
"7890","Polio","","States","Massachusetts","2023-24","96.2",65424,100,"*. ‡",NA,"Census"
"7891","Hepatitis B","","States","Massachusetts","2023-24","97.3",65424,100,"*. ‡",NA,"Census"
"7892","Varicella","2 Doses (unknown disease history)","States","Massachusetts","2023-24","95.7",65424,100,"*. ‡",NA,"Census"
"7893","Varicella","1 Dose (unknown disease history)","States","Massachusetts","2023-24","NReq",65424,100,"*. ‡",NA,"Census"
"7894","DTP, DTaP, or DT","","States","Massachusetts","2023-24","96.0",65424,100,"*. ‡",NA,"Census"
"7895","MMR","","States","Massachusetts","2023-24","96.3",65424,100,"*. ‡",NA,"Census"
"7896","Polio","","States","North Carolina","2019-20","95.5",124548,97.8,"‡.§",NA,"Census"
"7897","Exemption","Medical Exemption","States","North Carolina","2021-22","0.1",118191,78.5,"†",99,"Vol. response"
"7898","Polio","","States","North Carolina","2020-21","95.2",120995,89,"‡.§",NA,"Census (public). voluntary response (private)"
"7899","Polio","","States","North Carolina","2021-22","96.1",118191,78.5,"§. ‡",NA,"Vol. response"
"7900","Exemption","Medical Exemption","States","North Carolina","2009-10","0.1",116087,NA,"",158,"Census"
"7901","Exemption","Non-Medical Exemption","States","North Carolina","2016-17","1.6",126454,NA,"†",2073,"Voluntary response"
"7902","Exemption","Non-Medical Exemption","States","North Carolina","2018-19","1.5",124343,NA,"†",1871,"Census (public). voluntary response (private)"
"7903","Exemption","Non-Medical Exemption","States","North Carolina","2017-18","1.8",127197,NA,"†",2323,"Census"
"7904","Exemption","Non-Medical Exemption","States","North Carolina","2020-21","1.4",120995,89,"†",1700,"Census (public). voluntary response (private)"
"7905","Exemption","Non-Medical Exemption","States","North Carolina","2019-20","1.6",124548,NA,"†",2003,"Census"
"7906","Exemption","Non-Medical Exemption","States","North Carolina","2012-13","0.7",130612,NA,"†. *",871,"Census"
"7907","Exemption","Non-Medical Exemption","States","North Carolina","2011-12","0.7",128854,NA,"†",817,"Census"
"7908","Exemption","Non-Medical Exemption","States","North Carolina","2010-11",NA,NA,NA,"",NA,NA
"7909","Exemption","Non-Medical Exemption","States","North Carolina","2009-10","0.7",116087,NA,"†",756,"Census"
"7910","Exemption","Non-Medical Exemption","States","North Carolina","2014-15","0.9",129792,NA,"†. *",1127,"Census (public); Voluntary response (private)"
"7911","Exemption","Non-Medical Exemption","States","North Carolina","2013-14","0.9",126084,NA,"†",1105,"Census"
"7912","Exemption","Non-Medical Exemption","States","North Carolina","2015-16","1.0",128290,NA,"†",1240,"Census (public); Voluntary response (private)"
"7913","Exemption","Any Exemption","States","North Carolina","2020-21","1.5",120995,89,"†",1826,"Census (public). voluntary response (private)"
"7914","Exemption","Any Exemption","States","North Carolina","2019-20","1.7",124548,NA,"†",2161,"Census"
"7915","Exemption","Any Exemption","States","North Carolina","2009-10","0.8",116087,NA,"†",914,"Census"
"7916","Exemption","Non-Medical Exemption","States","North Carolina","2021-22","1.8",118191,78.5,"†",2111,"Vol. response"
"7917","Exemption","Any Exemption","States","North Carolina","2021-22","1.9",118191,78.5,"†",2210,"Vol. response"
"7918","Exemption","Any Exemption","States","North Carolina","2018-19","1.6",124343,NA,"†",2038,"Census (public). voluntary response (private)"
"7919","Exemption","Any Exemption","States","North Carolina","2017-18","2.0",127197,NA,"†",2607,"Census"
"7920","Exemption","Any Exemption","States","North Carolina","2016-17","1.8",126454,NA,"†",2247,"Voluntary response"
"7921","Exemption","Any Exemption","States","North Carolina","2015-16","1.1",128290,NA,"†",1382,"Census (public); Voluntary response (private)"
"7922","Exemption","Any Exemption","States","North Carolina","2014-15","1.0",129792,NA,"†. *",1306,"Census (public); Voluntary response (private)"
"7923","Exemption","Any Exemption","States","North Carolina","2013-14","1.0",126084,NA,"†",1266,"Census"
"7924","Exemption","Any Exemption","States","North Carolina","2012-13","0.8",130612,NA,"†. *",1032,"Census"
"7925","Exemption","Any Exemption","States","North Carolina","2010-11",NA,NA,NA,"",NA,NA
"7926","Exemption","Any Exemption","States","North Carolina","2011-12","0.8",128854,NA,"†",1003,"Census"
"7927","MMR (PAC)","MMR (PAC)","States","North Carolina","2024-25","96.9",124028,91,"",NA,"Census (pub.), vol. response (prv.)"
"7928","Varicella","UTD (unknown disease history)","States","North Carolina","2024-25","93.8",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"7929","Exemption","Any Exemption","States","North Carolina","2024-25","3.2",124028,91,"†",3948,"Census (pub.), vol. response (prv.)"
"7930","Exemption","Non-Medical Exemption","States","North Carolina","2024-25","3.1",124028,91,"†",3803,"Census (pub.), vol. response (prv.)"
"7931","Exemption","Medical Exemption","States","North Carolina","2024-25","0.1",124028,91,"†",145,"Census (pub.), vol. response (prv.)"
"7932","Polio","","States","North Carolina","2024-25","94.2",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"7933","Hepatitis B","","States","North Carolina","2024-25","95.2",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"7934","Varicella","2 Doses (unknown disease history)","States","North Carolina","2024-25","93.8",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"7935","Varicella","1 Dose (unknown disease history)","States","North Carolina","2024-25","NReq",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"7936","MMR","","States","North Carolina","2024-25","94.2",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"7937","DTP, DTaP, or DT","","States","North Carolina","2024-25","94.0",124028,91,"§",NA,"Census (pub.), vol. response (prv.)"
"7938","MMR (PAC)","MMR (PAC)","States","North Carolina","2017-18","99.2",NA,NA,"",NA,""
"7939","MMR (PAC)","MMR (PAC)","States","North Carolina","2018-19","99.4",NA,NA,"",NA,""
"7940","MMR (PAC)","MMR (PAC)","States","North Carolina","2019-20","98.3",NA,NA,"",NA,""
"7941","MMR (PAC)","MMR (PAC)","States","North Carolina","2020-21","98.9",NA,NA,"",NA,""
"7942","MMR (PAC)","MMR (PAC)","States","North Carolina","2021-22","99.7",NA,NA,"",NA,""
"7943","MMR (PAC)","MMR (PAC)","States","North Carolina","2022-23","97.7",NA,NA,"",NA,""
"7944","Varicella","UTD (unknown disease history)","States","North Carolina","2020-21","95.1",120995,89,"‡.§",NA,"Census (public). voluntary response (private)"
"7945","Varicella","UTD (unknown disease history)","States","North Carolina","2021-22","95.9",118191,78.5,"§. ‡",NA,"Vol. response"
"7946","Polio","","States","North Carolina","2011-12",NA,128854,95.4,"",NA,"Census"
"7947","Polio","","States","North Carolina","2009-10",NA,116087,96,"",NA,"Census"
"7948","Polio","","States","North Carolina","2010-11",NA,NA,NA,"",NA,NA
"7949","Exemption","Medical Exemption","States","North Carolina","2020-21","0.1",120995,89,"†",127,"Census (public). voluntary response (private)"
"7950","Polio","","States","North Carolina","2018-19","93.3",124343,90.9,"‡.§",NA,"Census (public). voluntary response (private)"
"7951","Polio","","States","North Carolina","2017-18","97.0",127197,90.9,"‡.§",NA,"Census"
"7952","Polio","","States","North Carolina","2016-17","96.2",126454,88.2,"‡.§",NA,"Voluntary response"
"7953","Hepatitis B","","States","North Carolina","2021-22","96.8",118191,78.5,"§. ‡",NA,"Vol. response"
"7954","Hepatitis B","","States","North Carolina","2020-21","96.2",120995,89,"‡.§",NA,"Census (public). voluntary response (private)"
"7955","Hepatitis B","","States","North Carolina","2019-20","96.5",124548,97.8,"‡.§",NA,"Census"
